dataset,model,method,train_n_way,test_n_way,n_shot,train_aug,gpu_id,debug,image_size,recons_decoder,recons_lambda,aug_type,aug_target,vaegan_exp,vaegan_step,zvar_lambda,fake_prob,vaegan_is_train,dropout_p,dropout_block_id,more_to_drop,min_gram,gram_bid,lambda_gram,split,save_iter,target_bn,n_test_candidates,sample_strategy,test_dropout_p,test_dropout_bid,finetune_dropout_p,csv_name,adaptation,frac_ensemble,candidate_metric,ensemble_strategy,num_classes,source_val_acc,train_acc_mean,epoch,val_acc_mean,val_acc_std,novel_acc_mean,novel_acc_std
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,-1.0,,record.csv,False,0.25,acc,ada_weight,350,96.33333333,99.69333333,104,83.16,8.37,84.99,8.07
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,-1.0,,record.csv,False,0.5,acc,ada_weight,350,96.33333333,99.69333333,104,83.08,8.43,84.92,8.1
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,0.0,,record.csv,False,0.25,acc,ada_weight,350,96.33333333,99.69333333,104,82.41,8.54,84.36,8.03
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,0.0,,record.csv,False,0.5,acc,ada_weight,350,96.33333333,99.69333333,104,82.39,8.37,84.33,8.0
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,3.0,,record.csv,False,0.25,acc,ada_weight,350,96.33333333,99.69333333,104,82.04,8.39,83.95,8.02
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,3.0,,record.csv,False,0.5,acc,ada_weight,350,96.33333333,99.69333333,104,82.0,8.45,83.92,8.08
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,-1.0,,record.csv,False,0.01,acc,adaboost,350,96.33333333,99.69333333,104,80.51,8.51,82.61,8.21
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,-1.0,,record.csv,False,0.015,acc,adaboost,350,96.33333333,99.69333333,104,80.79,8.43,82.9,8.21
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,3,,,,,novel,-1,False,200.0,none,,,,record.csv,False,0.5,loss,bagging,350,97.82666667,99.14666667,250,82.74,8.79,85.35,8.07
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,0,,,,,novel,-1,False,200.0,none,,,,record.csv,False,,loss,bagging,350,96.90666667,99.82666667,135,83.33,9.14,86.9,7.53
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,0,,,,,novel,-1,False,200.0,none,,,,record.csv,False,0.05,loss,bagging,350,96.90666667,99.82666667,135,83.45,8.95,86.87,7.75
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,0,,,,,novel,-1,False,200.0,none,,,,record.csv,False,0.125,loss,bagging,350,96.90666667,99.82666667,135,83.67,9.06,86.55,7.90
